procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1759960  6704 1345236   0    0     0    40 3878 5147  1  1 98  0  0  0
 2  0      0 1759960  6704 1345236   0    0     0     0 3682 4650  1  1 98  0  0  0
 2  0      0 1759960  6704 1345236   0    0     0    28 3766 4568  1  1 98  0  0  0
 0  0      0 1759960  6704 1345236   0    0     0     0 3798 5034  1  1 98  0  0  0
 0  0      0 1759960  6712 1345352   0    0   124    52 3845 4937  1  1 98  0  0  0
 0  0      0 1759960  6720 1345364   0    0     0    52 5179 7621  2  2 97  0  0  0
 0  0      0 1759708  6720 1345368   0    0    64    24 4619 7684  2  1 97  0  0  0
 0  0      0 1759708  6720 1345464   0    0    32     0 3685 5291  1  1 98  0  0  0
 0  0      0 1759708  6720 1345464   0    0     0     4 3787 5251  1  1 99  0  0  0
 0  0      0 1759708  6720 1345468   0    0     0    72 4219 5737  1  1 98  0  0  0
 0  0      0 1759708  6736 1345620   0    0   272    52 3997 4947  1  1 98  0  0  0
 0  0      0 1759708  6736 1345744   0    0     0    20 3932 5263  1  1 98  0  0  0
 0  0      0 1759708  6736 1345744   0    0     0     4 3903 5103  1  1 98  0  0  0
 0  0      0 1759708  6736 1345748   0    0     0    20 3621 5194  1  1 99  0  0  0
 0  0      0 1759708  6736 1345796   0    0    44     4 3846 4925  1  1 98  0  0  0
 0  0      0 1759708  6736 1345804   0    0     0    56 6945 10853 3  2 95  0  0  0
 0  0      0 1759708  6744 1345796   0    0     0    24 4705 7157  1  1 97  0  0  0
 0  0      0 1759708  6744 1345868   0    0    64    20 4249 5794  1  1 97  0  0  0
 0  0      0 1759708  6752 1345928   0    0    68    24 4081 5404  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 1759456  6752 1345944   0    0     0    72 4217 5501  1  1 97  0  0  0
 0  0      0 1759456  6752 1345944   0    0     0    40 4143 5561  1  1 98  0  0  0
 2  0      0 1759456  6752 1345944   0    0     0     0 4182 5687  1  1 98  0  0  0
 0  0      0 1759456  6752 1345944   0    0     0     4 3818 5060  1  1 98  0  0  0
 0  0      0 1759456  6752 1345944   0    0     0    20 3737 4761  1  1 98  0  0  0
 0  0      0 1759456  6768 1345928   0    0     0    40 3670 4924  1  1 99  0  0  0
 0  0      0 1759456  6768 1345956   0    0     8    60 5222 7538  2  1 97  0  0  0
 2  0      0 1759456  6768 1345960   0    0     4     0 4673 6462  2  1 97  0  0  0
 1  0      0 1759456  6768 1345960   0    0     0    28 4033 5737  1  1 98  0  0  0
 1  0      0 1759456  6768 1346144   0    0   184     0 3785 4957  1  1 99  0  0  0
 0  0      0 1759456  6776 1346136   0    0     0    92 4124 5989  1  1 98  0  0  0
 0  0      0 1756684  6776 1346152   0    0     0    16 4628 6784  1  1 97  0  0  0
 0  0      0 1756684  6776 1346152   0    0     0    44 3998 5349  1  1 98  0  0  0
 0  0      0 1756432  6776 1347260   0    0  1108     0 4044 5909  1  1 98  0  0  0
 1  0      0 1756208  6776 1347268   0    0     8    28 4085 5157  1  1 98  0  0  0
 0  0      0 1756208  6776 1347268   0    0     0     0 3385 4028  1  1 99  0  0  0
 0  0      0 1754192  6784 1347356   0    0    88    96 5721 8486  2  2 97  0  0  0
 0  0      0 1753952  6784 1347444   0    0    88    24 4380 5954  2  1 97  0  0  0
 0  0      0 1753952  6792 1347452   0    0     0    44 4042 5460  2  1 97  0  0  0
 0  0      0 1753952  6792 1347452   0    0   128     0 3880 5083  1  1 98  0  0  0
 0  0      0 1753196  6792 1347580   0    0     0    76 4400 6080  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1753196  6792 1347580   0    0     0    16 3873 4798  1  1 98  0  0  0
 0  0      0 1753196  6792 1347580   0    0     0    24 4050 5568  1  1 98  0  0  0
 0  0      0 1753196  6800 1347608   0    0    44    16 3935 5232  1  1 98  0  0  0
 1  0      0 1753196  6808 1347748   0    0   120    44 3458 4310  1  1 98  0  0  0
 0  0      0 1753196  6808 1347776   0    0    28     0 3510 4319  1  0 99  0  0  0
 0  0      0 1753196  6808 1347788   0    0     4    92 5763 8300  4  2 95  0  0  0
 2  0      0 1753196  6808 1347788   0    0     0     0 4043 5817  2  1 97  0  0  0
 0  0      0 1753196  6808 1347788   0    0     0    24 4010 5348  1  1 98  0  0  0
 1  0      0 1753196  6816 1347780   0    0     0    20 3558 5450  1  1 98  0  0  0
 0  0      0 1753196  6824 1347792   0    0     0    72 4183 6328  1  1 98  0  0  0
 0  0      0 1753196  6824 1347888   0    0    92    40 3984 5154  1  1 98  0  0  0
 0  0      0 1752972  6824 1347888   0    0     0    24 4086 5084  1  1 98  0  0  0
 0  0      0 1752972  6824 1347888   0    0     0     0 3703 4864  1  1 98  0  0  0
 0  0      0 1752972  6824 1348144   0    0   256    24 4103 5536  1  1 98  0  0  0
 0  0      0 1752972  6832 1348144   0    0     0    16 3560 4477  1  1 98  0  0  0
 0  0      0 1752972  6840 1348148   0    0     0    80 5603 7808  2  1 97  0  0  0
 0  0      0 1752972  6840 1348152   0    0     0     0 4534 6654  1  2 97  0  0  0
 0  0      0 1752972  6840 1348152   0    0     0    24 4240 5914  1  1 98  0  0  0
 0  0      0 1752972  6840 1348152   0    0     8     0 3738 4626  1  1 98  0  0  0
 0  0      0 1752972  6840 1348172   0    0     0    24 3820 4930  2  1 97  0  0  0
 0  0      0 1752972  6856 1348188   0    0     0   104 4363 5790  1  1 98  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1752972  6856 1348188   0    0     0    24 4145 5868  1  1 98  0  0  0
 0  0      0 1752972  6856 1348188   0    0     0     0 3795 5784  1  1 98  0  0  0
 0  0      0 1752972  6856 1348188   0    0     0    24 3883 5131  1  1 98  0  0  0
 0  0      0 1752972  6856 1348484   0    0   300     0 3364 4188  1  1 98  0  0  0
 0  0      0 1752972  6864 1348492   0    0     0    72 4901 7139  2  1 97  0  0  0
 0  0      0 1752748  6868 1348488   0    0     0    12 4411 6393  2  2 97  0  0  0
 0  0      0 1752524  6880 1348500   0    0     0    64 3782 4523  1  1 98  0  0  0
 0  0      0 1752524  6880 1348500   0    0    24     0 3866 4934  1  1 98  0  0  0
 0  0      0 1752524  6880 1348524   0    0     0    24 3987 5077  1  1 98  0  0  0
 0  0      0 1752524  6880 1348524   0    0     0    64 4100 5326  1  1 98  0  0  0
 0  0      0 1752524  6880 1348524   0    0     0    24 3808 5361  1  1 98  0  0  0
 0  0      0 1752524  6888 1348516   0    0    44    32 3971 5662  1  1 98  0  0  0
 0  0      0 1752524  6896 1348572   0    0     0    48 4184 5628  1  1 97  0  0  0
 0  0      0 1752524  6896 1348572   0    0     0     0 3908 4777  1  1 99  0  0  0
 0  0      0 1779644  6896 1348636   0    0    60    56 6542 9770  3  2 95  0  0  0
 0  0      0 1777052  7116 1353596   0    0  5388  1244 9626 15420 4  5 90  1  0  0
 0  0      0 1775856  7232 1353956   0    0   200   388 5186 8011  2  2 97  0  0  0
 3  0      0 1775648  7232 1353964   0    0     0     0 3779 4976  1  1 99  0  0  0
 0  0      0 1775428  7240 1353968   0    0     8    28 3715 4680  1  1 99  0  0  0
 0  0      0 1775272  7240 1353968   0    0     0    72 3766 4721  1  1 98  0  0  0
 1  0      0 1737100  7256 1398200   0    0     4    96 4971 5731  4  2 95  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1749360  8332 1358192   0    0  3580  7040 15890 24709 14 12 73 1 0  0
 0  0      0 1719444  8504 1384632   0    0 25928   776 10792 18572 6 5 88  1  0  0
 0  0      0 1717440  8504 1385736   0    0  1056     0 4600 5798  1  1 98  0  0  0
 0  0      0 1714920  8504 1385752   0    0     0    92 5198 7807  1  2 97  0  0  0
 0  0      0 1713940  8504 1385904   0    0   212     0 5125 7376  2  2 97  0  0  0
 0  0      0 1713940  8504 1385996   0    0     0    40 4109 5524  1  1 98  0  0  0
 0  0      0 1713940  8504 1385996   0    0     0     0 3607 4455  1  1 99  0  0  0
 0  0      0 1713940  8520 1386004   0    0     0   116 3592 4420  1  1 99  0  0  0
 0  0      0 1710916  8520 1386008   0    0     0    40 4312 5604  2  1 97  0  0  0
 0  0      0 1710412  8520 1386016   0    0     0    48 4123 5560  1  1 97  0  0  0
 0  0      0 1710412  8520 1386016   0    0     0     0 3357 4244  1  0 99  0  0  0
 0  0      0 1710160  8520 1386016   0    0     0    28 3688 5089  1  1 98  0  0  0
 1  0      0 1710160  8528 1386016   0    0     4    24 3190 4035  1  0 99  0  0  0
 0  0      0 1709152  8536 1386024   0    0     0    76 5132 7242  2  2 97  0  0  0
 0  0      0 1688516  8536 1386056   0    0     0     0 6745 10326 5  5 91  0  0  0
 0  0      0 1671968  8560 1386108   0    0     0   168 6878 10928 3  3 94  0  0  0
 6  0      0 1656372  8560 1386156   0    0     0     0 6566 11262 3  4 94  0  0  0
 1  0      0 1637584  8560 1386252   0    0     0    28 6964 11428 3  4 94  0  0  0
 1  0      0 1621716  8560 1386368   0    0     0    40 8904 15741 3  3 93  0  0  0
 0  0      0 1605896  8560 1386492   0    0     0    52 10214 17969 3 5 92  0  0  0
 0  0      0 1589388  8568 1386588   0    0     0    20 9291 17113 3  5 92  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1571300  8576 1386732   0    0     0    56 9376 16217 4  4 92  0  0  0
 0  0      0 1555716  8576 1386932   0    0     0     0 13065 24956 4 7 89  0  0  0
 0  0      0 1536428  8576 1387156   0    0    68    56 13490 25296 5 7 88  0  0  0
 0  0      0 1518608  8576 1387324   0    0     0     0 13093 24440 5 7 89  0  0  0
 0  0      0 1499780  8576 1387556   0    0     0    24 14119 26707 4 8 88  0  0  0
10  0      0 1485248  8584 1387772   0    0     0    24 16599 32380 5 9 86  0  0  0
 0  0      0 1469456  8584 1388072   0    0     4    28 16312 32309 5 8 87  0  0  0
 1  0      0 1449132  8592 1388740   0    0   356    76 16342 31826 6 8 86  0  0  0
 0  0      0 1435396  8592 1388884   0    0     0    88 17036 33519 6 8 85  0  0  0
 1  0      0 1417816  8608 1389252   0    0     0   120 15754 31250 6 7 87  0  0  0
 0  0      0 1399048  8608 1389732   0    0     0    84 18877 37158 6 10 83 0  0  0
12  0      0 1381032  8608 1389848   0    0     0     0 20511 40821 6 12 82 0  0  0
 1  0      0 1360468  8608 1390372   0    0     0    60 20893 42399 9 10 81 0  0  0
 3  0      0 1346424  8608 1390748   0    0     0     0 21343 43658 8 12 81 0  0  0
 0  0      0 1328640  8616 1390960   0    0     0    64 20476 41432 6 11 83 0  0  0
 1  0      0 1313392  8616 1391420   0    0     0     0 22088 45048 7 12 81 0  0  0
 0  0      0 1291864  8616 1391648   0    0     0  3824 20913 42994 8 12 80 0  0  0
 0  0      0 1271072  8624 1392104   0    0     0    80 23665 48553 7 13 80 0  0  0
 0  0      0 1254276  8624 1392880   0    0   256    28 23113 47222 9 12 79 0  0  0
 3  0      0 1237008  8624 1393172   0    0     0    28 25266 52531 9 14 76 0  0  0
 0  0      0 1219980  8632 1393740   0    0     0    48 24424 51654 9 16 75 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1201204  8632 1394124   0    0     0    16 23361 48652 8 14 78 0  0  0
 0  0      0 1178448  8632 1394400   0    0     0    56 27044 55577 11 15 75 0 0  0
10  0      0 1163708  8632 1395192   0    0     0     0 29211 61942 11 16 72 0 0  0
 1  0      0 1157940  8640 1395464   0    0     0   128 26722 55355 9 13 78 0  0  0
 0  0      0 1157184  8640 1396024   0    0     0     0 26478 55403 10 15 75 0 0  0
 0  0      0 1156188  8648 1396344   0    0     0    52 23898 49810 7 12 81 0  0  0
 0  0      0 1153964  8648 1396948   0    0    48    16 24733 51682 8 13 79 0  0  0
 0  0      0 1153220  8648 1397188   0    0     0    52 26879 56695 9 13 78 0  0  0
 7  0      0 1152716  8648 1397784   0    0     4    24 26135 54905 8 13 79 0  0  0
11  0      0 1152464  8648 1397980   0    0     0    28 27361 57472 8 13 78 0  0  0
 0  0      0 1151960  8656 1398568   0    0     0   308 27137 56397 9 14 77 0  0  0
 0  0      0 1150700  8744 1398732   0    0    72   176 26912 55752 10 13 77 0 0  0
 5  0      0 1148992  8744 1399272   0    0     0     0 26624 55260 9 12 79 0  0  0
 5  0      0 1147480  8744 1399620   0    0     0    24 26056 54249 7 12 80 0  0  0
 0  0      0 1146248  8744 1400000   0    0     0     0 29637 62801 9 15 76 0  0  0
 0  0      0 1143488  8744 1400504   0    0     0    24 24139 49618 7 12 81 0  0  0
 1  0      0 1141472  8756 1400988   0    0     0   140 26143 53958 9 13 78 0  0  0
 0  0      0 1140464  8764 1401172   0    0     0    56 23440 48245 7 11 81 0  0  0
 0  0      0 1139988  8772 1401684   0    0     0    88 25506 52529 8 13 79 0  0  0
 0  0      0 1138476  8772 1401876   0    0     0    28 25309 52028 7 13 80 0  0  0
 1  0      0 1137720  8772 1402376   0    0     0     0 27141 56214 8 12 80 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 6  0      0 1133940  8780 1402652   0    0     0    80 25813 53082 8 13 78 0  0  0
 0  0      0 1131168  8780 1403180   0    0    72     0 26579 54844 9 13 78 0  0  0
 7  0      0 1130160  8780 1403556   0    0     0    24 28224 59455 9 14 77 0  0  0
 3  0      0 1129180  8780 1404052   0    0     0     0 27463 57120 9 14 77 0  0  0
 7  0      0 1128928  8780 1404244   0    0     0 11524 25024 51888 8 13 79 0  0  0
 0  0      0 1115608  8792 1405484   0    0     0    76 27346 57282 9 15 77 0  0  0
 7  0      0 1115356  8800 1405848   0    0   100    52 28107 60164 9 15 76 0  0  0
 7  0      0 1115104  8800 1406376   0    0     0    24 24190 49913 8 12 80 0  0  0
 0  0      0 1114880  8800 1406844   0    0     0    24 29987 63497 9 15 76 0  0  0
 9  0      0 1114880  8800 1407192   0    0     0     0 25893 54557 8 13 78 0  0  0
 0  0      0 1111604  8800 1407516   0    0     0    60 24292 50277 9 13 78 0  0  0
 6  0      0 1110608  8808 1407920   0    0     0    32 26665 56236 10 15 75 0 0  0
 4  0      0 1110356  8824 1408348   0    0     0   148 28112 60946 9 15 76 0  0  0
 0  0      0 1110356  8824 1408820   0    0     0     0 29180 62491 9 15 75 0  0  0
 0  0      0 1108116  8824 1409264   0    0     0    24 24839 51369 8 12 80 0  0  0
 0  0      0 1104840  8824 1409724   0    0     0    28 30821 64387 9 17 74 0  0  0
 1  0      0 1104084  8824 1410220   0    0    40    52 28592 60291 9 14 77 0  0  0
 4  0      0 1104084  8840 1410716   0    0     0    80 26282 54653 8 12 80 0  0  0
 0  0      0 1103832  8840 1411056   0    0     0    28 26357 54523 8 14 78 0  0  0
 3  0      0 1102572  8840 1411544   0    0     0     0 26763 55908 8 14 77 0  0  0
 0  0      0 1100304  8840 1411768   0    0     0    56 26022 54067 10 13 76 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 7  0      0 1100052  8840 1412436   0    0   128     0 28214 59536 9 15 76 0  0  0
 4  0      0 1100052  8848 1412680   0    0     0    60 24132 49758 8 12 80 0  0  0
 0  0      0 1099548  8848 1413320   0    0    64     0 29269 62439 10 14 75 0 0  0
 0  0      0 1099324  8856 1413632   0    0     0    48 26017 54530 8 13 79 0  0  0
 6  0      0 1097812  8856 1413960   0    0     0   156 26345 55143 7 13 79 0  0  0
 9  0      0 1097812  8856 1414408   0    0     0    52 27920 57882 9 13 78 0  0  0
 0  0      0 1097812  8864 1414864   0    0     0   100 27692 58464 9 13 78 0  0  0
 0  0      0 1097560  8872 1415144   0    0     0    80 27714 57786 8 14 78 0  0  0
 0  0      0 1097308  8872 1415676   0    0     0     0 24721 51815 8 12 80 0  0  0
 4  0      0 1094536  8872 1415896   0    0     0    56 27945 58503 10 15 75 0 0  0
 0  0      0 1094536  8872 1416424   0    0     0     0 28066 58341 10 15 75 0 0  0
 3  0      0 1094284  8872 1416756   0    0     0    24 24177 50378 7 13 80 0  0  0
 0  0      0 1093836  8880 1417108   0    0     0    32 25247 51383 8 13 78 0  0  0
 4  0      0 1093080  8880 1417456   0    0    32    28 27537 57841 9 14 77 0  0  0
 0  0      0 1090812  8880 1418080   0    0   128 12044 26644 55540 10 15 76 0 0  0
 7  0      0 1090588  8892 1418372   0    0     0    68 26052 54746 8 13 79 0  0  0
 0  0      0 1090588  8892 1418820   0    0     0    24 24868 51032 8 12 80 0  0  0
 1  0      0 1090336  8892 1419192   0    0     0    28 28002 58819 9 14 77 0  0  0
 0  0      0 1090336  8892 1419584   0    0    12     0 23736 49137 8 12 80 0  0  0
 1  0      0 1089328  8900 1419888   0    0     0   104 27380 56677 9 15 77 0  0  0
 0  0      0 1089328  8900 1420332   0    0     0     0 26227 55642 10 14 76 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 3  0      0 1088824  8908 1420764   0    0     0    92 26454 55284 9 14 77 0  0  0
 8  0      0 1087844  8908 1421068   0    0     0     0 25958 54249 9 13 77 0  0  0
 4  0      0 1087592  8908 1421516   0    0     0    24 25416 53196 9 14 77 0  0  0
 0  0      0 1085352  8908 1421888   0    0     0    16 27489 58499 9 15 77 0  0  0
 0  0      0 1084848  8916 1422340   0    0     0    52 24508 50733 8 14 78 0  0  0
 0  0      0 1084596  8916 1422636   0    0     0    24 26002 54086 9 14 77 0  0  0
10  0      0 1084092  8916 1423100   0    0     0    52 26714 55833 9 14 77 0  0  0
 2  0      0 1082832  8916 1423372   0    0     0     0 25539 52623 8 13 79 0  0  0
 7  0      0 1079304  8924 1423840   0    0     0   124 29228 61276 10 14 76 0 0  0
 5  0      0 1078800  8924 1424240   0    0     0     0 26842 57156 9 15 77 0  0  0
 0  0      0 1078548  8924 1424580   0    0    40    28 23783 50497 9 11 80 0  0  0
 0  0      0 1077540  8924 1425100   0    0     0     0 26623 56382 10 14 75 0 0  0
 1  0      0 1076028  8924 1425312   0    0     0    24 25724 53489 8 14 78 0  0  0
 9  0      0 1073284  8932 1425836   0    0     0    68 26642 54675 10 13 77 0 0  0
 1  0      0 1073032  8932 1426112   0    0    12    24 24779 50562 8 13 79 0  0  0
 1  0      0 1073032  8948 1426616   0    0     0   116 28442 57755 9 14 77 0  0  0
 0  0      0 1072780  8948 1426848   0    0     0    52 28632 60751 10 15 75 0 0  0
 0  0      0 1072780  8948 1427432   0    0     0     0 28060 57816 9 14 77 0  0  0
 2  0      0 1071016  8956 1427904   0    0   140    80 27602 58234 9 16 75 0  0  0
 5  0      0 1070512  8956 1428284   0    0     0    40 26404 54500 9 14 77 0  0  0
 0  0      0 1070008  8956 1428700   0    0     0    28 26115 53767 8 12 80 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 4  0      0 1069756  8956 1429120   0    0     0     0 26856 56435 8 15 77 0  0  0
 0  0      0 1069004  8956 1429736   0    0   204    24 25980 53976 9 14 77 0  0  0
 2  0      0 1064972  8964 1430064   0    0     0    52 25473 51798 10 13 77 0 0  0
 1  0      0 1063460  8964 1430608   0    0     0 11556 28011 58182 11 19 70 0 0  0
 2  0      0 1062956  8964 1430932   0    0     0     0 25754 53651 9 13 78 0  0  0
 0  0      0 1062956  8976 1431268   0    0     0    88 27795 57818 9 15 76 0  0  0
 6  0      0 1062452  8976 1431688   0    0     0    28 24669 50771 9 14 77 0  0  0
 3  0      0 1060184  8976 1432032   0    0     0    56 26132 54657 9 15 77 0  0  0
 0  0      0 1059680  8976 1432584   0    0     0     0 29742 63099 9 15 76 0  0  0
 0  0      0 1059428  8992 1433024   0    0     0   136 28094 59427 10 16 75 0 0  0
 0  0      0 1059428  8992 1433272   0    0     0     0 27263 57620 7 13 80 0  0  0
 1  0      0 1058672  8992 1433960   0    0    84    24 26446 54997 9 13 78 0  0  0
 0  0      0 1057664  8992 1434376   0    0     0    16 26781 56715 9 13 79 0  0  0
 2  0      0 1057664  8992 1434576   0    0     0    36 27116 56758 9 14 77 0  0  0
 0  0      0 1057160  9000 1435232   0    0     0    32 28072 59517 8 14 77 0  0  0
 5  0      0 1057160  9008 1435428   0    0     0    76 26662 55730 9 14 78 0  0  0
 0  0      0 1057160  9008 1435984   0    0     0    24 27577 57539 8 13 79 0  0  0
 9  0      0 1055900  9016 1436240   0    0     0   116 27572 56841 10 12 78 0 0  0
 0  0      0 1055648  9016 1436708   0    0     0     0 28194 59647 10 16 75 0 0  0
 3  0      0 1055396  9016 1437088   0    0     0    24 24935 51552 7 13 80 0  0  0
 0  0      0 1055396  9016 1437456   0    0     0     0 24722 50795 8 12 81 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 2  0      0 1055144  9016 1437656   0    0     0    28 27171 57236 10 14 76 0 0  0
 0  0      0 1054640  9024 1438268   0    0     0    48 26204 54371 8 13 78 0  0  0
 0  0      0 1054640  9024 1438512   0    0     0    24 28480 59686 9 14 78 0  0  0
 0  0      0 1054640  9040 1439084   0    0     8   100 25640 52469 8 13 79 0  0  0
 0  0      0 1054640  9040 1439464   0    0     0    52 26316 55862 9 14 77 0  0  0
 0  0      0 1054136  9040 1439912   0    0     0    24 28828 61303 9 15 76 0  0  0
 3  0      0 1054136  9048 1440316   0    0     0    60 26497 55176 8 13 79 0  0  0
10  0      0 1053672  9048 1440800   0    0    64    12 27305 56464 11 16 74 0 0  0
 0  0      0 1053672  9048 1441148   0    0     0    28 24944 52093 8 12 79 0  0  0
 0  0      0 1053672  9048 1441572   0    0     0     0 25915 53954 8 14 78 0  0  0
 1  0      0 1053672  9048 1441988   0    0     0    24 27559 56837 9 15 77 0  0  0
 7  0      0 1052692  9056 1442388   0    0     0    64 23509 48197 8 12 80 0  0  0
 1  0      0 1051936  9056 1442752   0    0     0 12100 27389 57479 9 16 75 0  0  0
 5  0      0 1051432  9056 1443172   0    0     0     0 27067 57702 8 13 79 0  0  0
 9  0      0 1051432  9068 1443704   0    0     4    88 26901 57211 9 14 77 0  0  0
12  0      0 1051180  9068 1443940   0    0     0    28 26237 55318 9 11 80 0  0  0
 7  0      0 1050424  9068 1444492   0    0     0    56 29201 61520 11 15 74 0 0  0
 7  0      0 1049696  9068 1444856   0    0     0     0 26297 56735 9 15 76 0  0  0
 9  0      0 1049220  9084 1445324   0    0     0   140 24859 52390 8 13 79 0  0  0
 0  0      0 1048212  9084 1448004   0    0  2168   404 27377 57649 8 15 76 1  0  0
 4  0      0 1047708  9084 1448516   0    0     0    24 28022 58865 9 13 78 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 1  0      0 1046952  9084 1448904   0    0     0    16 25597 54178 8 14 78 0  0  0
 0  0      0 1046700  9084 1449416   0    0     0    24 26789 56913 8 13 79 0  0  0
 6  0      0 1046196  9092 1449736   0    0     0    52 25010 53404 8 13 79 0  0  0
 0  0      0 1045944  9092 1450100   0    0     0    28 25832 54140 9 13 78 0  0  0
 5  0      0 1045692  9100 1450540   0    0     0    48 24525 50073 8 13 79 0  0  0
 0  0      0 1044432  9100 1450944   0    0     0    60 27642 58254 10 13 77 0 0  0
 5  0      0 1043928  9100 1451224   0    0     0     0 26553 57591 8 14 77 0  0  0
10  0      0 1043928  9100 1451716   0    0     0    28 27709 57218 10 15 75 0 0  0
 1  0      0 1043928  9100 1452076   0    0     0     0 25913 54048 11 15 74 0 0  0
 0  0      0 1040148  9116 1452564   0    0     0    84 27851 58401 11 17 71 0 0  0
 0  0      0 1038888  9116 1452912   0    0     0    16 25234 52208 10 13 77 0 0  0
 7  0      0 1038888  9116 1453312   0    0     0    24 26054 54544 8 14 78 0  0  0
 7  0      0 1038384  9124 1453744   0    0     0    68 28305 60351 9 14 77 0  0  0
 4  0      0 1038132  9124 1454116   0    0     0    24 27923 58423 9 15 76 0  0  0
 0  0      0 1038132  9124 1454444   0    0     0    28 25460 54101 8 12 80 0  0  0
 1  0      0 1037880  9132 1454968   0    0     0   104 26687 55174 9 14 77 0  0  0
 3  0      0 1037628  9132 1455176   0    0     0     0 27215 56600 10 14 76 0 0  0
 1  0      0 1037152  9132 1455788   0    0     0  4168 27500 58711 8 14 77 0  0  0
 3  0      0 1036676  9132 1456088   0    0     0     0 24159 50710 9 13 78 0  0  0
 0  0      0 1036424  9132 1456428   0    0     0    24 27375 57090 9 14 77 0  0  0
 0  0      0 1034156  9140 1456828   0    0     0    88 25272 53604 9 13 78 0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
 5  0      0 1034156  9148 1457308   0    0     0    48 26588 56440 10 14 77 0 0  0
 0  0      0 1034156  9152 1457672   0    0     0  8024 25136 52763 10 13 78 0 0  0
 8  0      0 1034156  9152 1457964   0    0     0    24 25483 53651 8 15 77 0  0  0
 2  0      0 1034156  9152 1458540   0    0     0    24 28818 60414 10 16 75 0 0  0
 0  0      0 1033904  9164 1458844   0    0     0   140 28151 59488 11 14 75 0 0  0
 6  0      0 1033904  9164 1459332   0    0     0     0 29170 62329 10 15 75 0 0  0
 7  0      0 1033680  9164 1459628   0    0     0    56 25486 52891 9 15 77 0  0  0
 1  0      0 1033176  9164 1460240   0    0     0     0 28688 61027 10 15 75 0 0  0
 0  0      0 1032420  9172 1460484   0    0     0    60 22530 46225 8 11 82 0  0  0
 1  0      0 1029648  9172 1460908   0    0     0    16 25766 54949 9 14 77 0  0  0
 4  0      0 1028388  9172 1461448   0    0     0    28 28822 60289 9 15 76 0  0  0
 0  0      0 1028388  9172 1461892   0    0     0     0 28082 59385 9 14 76 0  0  0
 6  0      0 1027884  9172 1462212   0    0     0    24 25387 53676 8 14 78 0  0  0
 0  0      0 1027884  9180 1462716   0    0     0    44 26498 56211 9 13 78 0  0  0
 0  0      0 1024888  9188 1463096   0    0     0   132 29394 61835 9 13 78 0  0  0
 3  0      0 1024888  9188 1463572   0    0     0     0 25634 53878 10 13 77 0 0  0
 0  0      0 1024888  9188 1463948   0    0     0    24 24897 51432 7 13 79 0  0  0
 0  0      0 1024888  9188 1464284   0    0     0     0 25025 51916 8 13 79 0  0  0
 0  0      0 1024888  9188 1464828   0    0     0    24 26943 57689 9 15 77 0  0  0
 2  0      0 1023880  9196 1465144   0    0     0    28 27064 56717 9 14 77 0  0  0
11  0      0 1023880  9196 1465612   0    0     0    40 26335 54581 10 15 75 0 0  0
procs -----------memory---------- ---swap-- -----io---- -system-- -------cpu-------
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st gu
